to,from,cor
ENSG00000116254.13,ENSG00000173673.7,0.581945384991806
ENSG00000116254.13,ENSG00000158748.3,0.127039796647403
ENSG00000116254.13,ENSG00000168389.13,-0.126837606837607
ENSG00000116254.13,ENSG00000116641.11,0.144615384615385
ENSG00000116254.13,ENSG00000181754.6,0.837264957264957
ENSG00000116254.13,ENSG00000171943.7,0.401709401709402
ENSG00000116254.13,ENSG00000073756.7,0.0396649005626162
ENSG00000116254.13,ENSG00000076356.6,0.723760683760684
ENSG00000116254.13,ENSG00000115507.5,0.279589981381004
ENSG00000116254.13,ENSG00000116035.2,0.524876054858757
ENSG00000116254.13,ENSG00000115317.7,0.657435897435897
ENSG00000116254.13,ENSG00000066032.14,0.447521367521367
ENSG00000116254.13,ENSG00000168758.6,0.346324786324786
ENSG00000116254.13,ENSG00000198914.2,0.0632478632478632
ENSG00000116254.13,ENSG00000169554.12,-0.478290598290598
ENSG00000116254.13,ENSG00000144290.12,0.85025641025641
ENSG00000116254.13,ENSG00000135919.8,0.094017094017094
ENSG00000116254.13,ENSG00000176720.3,-0.622564102564103
ENSG00000116254.13,ENSG00000145191.7,0.682051282051282
ENSG00000116254.13,ENSG00000013810.14,0.63965811965812
ENSG00000116254.13,ENSG00000163394.5,0.132112466117712
ENSG00000116254.13,ENSG00000033178.8,0.441367521367521
ENSG00000116254.13,ENSG00000138772.8,-0.251965811965812
ENSG00000116254.13,ENSG00000145388.10,0.392136752136752
ENSG00000116254.13,ENSG00000151012.9,-0.0988034188034188
ENSG00000116254.13,ENSG00000112972.10,0.368205128205128
ENSG00000116254.13,ENSG00000164329.9,0.276581196581197
ENSG00000116254.13,ENSG00000182578.9,-0.389401709401709
ENSG00000116254.13,ENSG00000184845.3,0.0509488808950846
ENSG00000116254.13,ENSG00000175325.2,0.390230364404426
ENSG00000116254.13,ENSG00000096093.10,0.372307692307692
ENSG00000116254.13,ENSG00000060762.14,-0.308034188034188
ENSG00000116254.13,ENSG00000189056.9,0.611623931623932
ENSG00000116254.13,ENSG00000128610.7,-0.18689043019707
ENSG00000116254.13,ENSG00000106144.15,0.219145299145299
ENSG00000116254.13,ENSG00000078674.13,0.465299145299145
ENSG00000116254.13,ENSG00000104290.6,0.690940170940171
ENSG00000116254.13,ENSG00000020181.13,0.50974358974359
ENSG00000116254.13,ENSG00000147526.15,0.308717948717949
ENSG00000116254.13,ENSG00000147571.3,0.46406595300507
ENSG00000116254.13,ENSG00000164929.12,0.00854700854700855
ENSG00000116254.13,ENSG00000164930.7,0.267008547008547
ENSG00000116254.13,ENSG00000167632.10,0.69025641025641
ENSG00000116254.13,ENSG00000106948.12,-0.174017094017094
ENSG00000116254.13,ENSG00000095397.9,-0.411282051282051
ENSG00000116254.13,ENSG00000106689.6,0.228913685124091
ENSG00000116254.13,ENSG00000097007.13,-0.116581196581197
ENSG00000116254.13,ENSG00000138311.11,0.400068393605698
ENSG00000116254.13,ENSG00000099284.9,0.671111111111111
ENSG00000116254.13,ENSG00000151208.12,0.653333333333333
ENSG00000116254.13,ENSG00000198728.6,0.681367521367521
ENSG00000116254.13,ENSG00000138162.13,0.798974358974359
ENSG00000116254.13,ENSG00000187908.11,-0.494017094017094
ENSG00000116254.13,ENSG00000110436.7,-0.0276923076923077
ENSG00000116254.13,ENSG00000213619.5,0.342222222222222
ENSG00000116254.13,ENSG00000002330.9,0.232136752136752
ENSG00000116254.13,ENSG00000182704.6,0.0687649835959525
ENSG00000116254.13,ENSG00000111752.6,0.64034188034188
ENSG00000116254.13,ENSG00000166006.8,0.389392785756676
ENSG00000116254.13,ENSG00000120686.7,0.157606837606838
ENSG00000116254.13,ENSG00000043355.6,0.576752136752137
ENSG00000116254.13,ENSG00000187498.10,0.255384615384615
ENSG00000116254.13,ENSG00000133961.15,0.636923076923077
ENSG00000116254.13,ENSG00000114062.13,0.606153846153846
ENSG00000116254.13,ENSG00000186297.7,0.274234915958777
ENSG00000116254.13,ENSG00000069667.11,0.457094017094017
ENSG00000116254.13,ENSG00000138623.5,0.288205128205128
ENSG00000116254.13,ENSG00000184254.12,0.483584159607467
ENSG00000116254.13,ENSG00000103319.7,0.706666666666667
ENSG00000116254.13,ENSG00000205336.7,-0.042051282051282
ENSG00000116254.13,ENSG00000070770.4,0.549401709401709
ENSG00000116254.13,ENSG00000167720.8,0.413745945523841
ENSG00000116254.13,ENSG00000128482.11,0.677948717948718
ENSG00000116254.13,ENSG00000108576.5,0.446535663807084
ENSG00000116254.13,ENSG00000186868.11,0.898803418803419
ENSG00000116254.13,ENSG00000159217.5,-0.231439866507945
ENSG00000116254.13,ENSG00000154975.9,0.754529914529914
ENSG00000116254.13,ENSG00000180616.4,0.769572649572649
ENSG00000116254.13,ENSG00000141433.8,0.61754146910418
ENSG00000116254.13,ENSG00000170558.4,0.502905982905983
ENSG00000116254.13,ENSG00000105613.5,0.867350427350427
ENSG00000116254.13,ENSG00000105699.12,-0.197948717948718
ENSG00000116254.13,ENSG00000073050.7,0.602051282051282
ENSG00000116254.13,ENSG00000160007.13,0.67042735042735
ENSG00000116254.13,ENSG00000105402.3,0.848205128205128
ENSG00000116254.13,ENSG00000169169.10,0.742905982905983
ENSG00000116254.13,ENSG00000161681.11,0.963760683760684
ENSG00000116254.13,ENSG00000185513.10,0.821538461538461
ENSG00000116254.13,ENSG00000198026.6,0.763418803418803
ENSG00000116254.13,ENSG00000186716.15,0.316239316239316
ENSG00000116254.13,ENSG00000100320.18,0.766837606837607
ENSG00000116254.13,ENSG00000128298.12,0.819487179487179
ENSG00000116254.13,ENSG00000182583.8,0.211630977817338
ENSG00000116254.13,ENSG00000177504.9,-0.0401286176952564
ENSG00000116254.13,ENSG00000102098.13,0.461012338861998
ENSG00000116254.13,ENSG00000125931.6,0.689348616674433
ENSG00000116254.13,ENSG00000085224.16,0.677264957264957
ENSG00000116254.13,ENSG00000198689.5,0.618461538461538
ENSG00000116254.13,ENSG00000198804.2,-0.0871794871794872
ENSG00000173673.7,ENSG00000158748.3,0.118519613231107
ENSG00000173673.7,ENSG00000168389.13,0.205883466881563
ENSG00000173673.7,ENSG00000116641.11,0.190117615814056
ENSG00000173673.7,ENSG00000181754.6,0.522591592737662
ENSG00000173673.7,ENSG00000171943.7,0.26709206514365
ENSG00000173673.7,ENSG00000073756.7,0.238615215184043
ENSG00000173673.7,ENSG00000076356.6,0.438661620878286
ENSG00000173673.7,ENSG00000115507.5,0.108413730953641
ENSG00000173673.7,ENSG00000116035.2,0.257862117866526
ENSG00000173673.7,ENSG00000115317.7,0.505898338666184
ENSG00000173673.7,ENSG00000066032.14,0.224895228462969
ENSG00000173673.7,ENSG00000168758.6,0.140037853599622
ENSG00000173673.7,ENSG00000198914.2,0.0519345682223763
ENSG00000173673.7,ENSG00000169554.12,-0.180379884272361
ENSG00000173673.7,ENSG00000144290.12,0.419186157794894
ENSG00000173673.7,ENSG00000135919.8,0.0955225094090136
ENSG00000173673.7,ENSG00000176720.3,-0.245761796052316
ENSG00000173673.7,ENSG00000145191.7,0.333865081429562
ENSG00000173673.7,ENSG00000013810.14,0.336647290441475
ENSG00000173673.7,ENSG00000163394.5,-0.00831773100236401
ENSG00000173673.7,ENSG00000033178.8,0.281930513207186
ENSG00000173673.7,ENSG00000138772.8,0.0412694336767098
ENSG00000173673.7,ENSG00000145388.10,0.268946871151592
ENSG00000173673.7,ENSG00000151012.9,0.103869136444753
ENSG00000173673.7,ENSG00000112972.10,0.244834393048345
ENSG00000173673.7,ENSG00000164329.9,0.135400838579767
ENSG00000173673.7,ENSG00000182578.9,-0.183625794786259
ENSG00000173673.7,ENSG00000184845.3,0.0616828447414532
ENSG00000173673.7,ENSG00000175325.2,0.29961113631441
ENSG00000173673.7,ENSG00000096093.10,0.168323645220738
ENSG00000173673.7,ENSG00000060762.14,-0.180379884272361
ENSG00000173673.7,ENSG00000189056.9,0.313925916844185
ENSG00000173673.7,ENSG00000128610.7,-0.229111005368679
ENSG00000173673.7,ENSG00000106144.15,0.121026092018216
ENSG00000173673.7,ENSG00000078674.13,0.302333379294548
ENSG00000173673.7,ENSG00000104290.6,0.420113560798866
ENSG00000173673.7,ENSG00000020181.13,0.55783290688856
ENSG00000173673.7,ENSG00000147526.15,0.287494931231012
ENSG00000173673.7,ENSG00000147571.3,0.372502705526681
ENSG00000173673.7,ENSG00000164929.12,0.0491523592104633
ENSG00000173673.7,ENSG00000164930.7,0.399710694711503
ENSG00000173673.7,ENSG00000167632.10,0.421040963802837
ENSG00000173673.7,ENSG00000106948.12,-0.0658456132819414
ENSG00000173673.7,ENSG00000095397.9,-0.287958632732997
ENSG00000173673.7,ENSG00000106689.6,0.151296057826404
ENSG00000173673.7,ENSG00000097007.13,-0.0389509261667822
ENSG00000173673.7,ENSG00000138311.11,0.229107709039683
ENSG00000173673.7,ENSG00000099284.9,0.439589023882257
ENSG00000173673.7,ENSG00000151208.12,0.42892388933659
ENSG00000173673.7,ENSG00000198728.6,0.470657024515285
ENSG00000173673.7,ENSG00000138162.13,0.475757741037126
ENSG00000173673.7,ENSG00000187908.11,-0.305579289808446
ENSG00000173673.7,ENSG00000110436.7,-0.00278220901191302
ENSG00000173673.7,ENSG00000213619.5,0.286103826725055
ENSG00000173673.7,ENSG00000002330.9,0.357513858030823
ENSG00000173673.7,ENSG00000182704.6,0.231081406424801
ENSG00000173673.7,ENSG00000111752.6,0.403884008229373
ENSG00000173673.7,ENSG00000166006.8,0.245508020215239
ENSG00000173673.7,ENSG00000120686.7,0.201246451861708
ENSG00000173673.7,ENSG00000043355.6,0.357513858030823
ENSG00000173673.7,ENSG00000187498.10,0.215621198423259
ENSG00000173673.7,ENSG00000133961.15,0.402029202221431
ENSG00000173673.7,ENSG00000114062.13,0.354267947516924
ENSG00000173673.7,ENSG00000186297.7,0.185280424618125
ENSG00000173673.7,ENSG00000069667.11,0.292595647752852
ENSG00000173673.7,ENSG00000138623.5,0.137719346089694
ENSG00000173673.7,ENSG00000184254.12,0.123386790259505
ENSG00000173673.7,ENSG00000103319.7,0.346385021983171
ENSG00000173673.7,ENSG00000205336.7,0.0106651345456666
ENSG00000173673.7,ENSG00000070770.4,0.338965797951403
ENSG00000173673.7,ENSG00000167720.8,0.305631538982088
ENSG00000173673.7,ENSG00000128482.11,0.418258754790924
ENSG00000173673.7,ENSG00000108576.5,0.313730475738188
ENSG00000173673.7,ENSG00000186868.11,0.517027174713836
ENSG00000173673.7,ENSG00000159217.5,0.114394414995795
ENSG00000173673.7,ENSG00000154975.9,0.421504665304822
ENSG00000173673.7,ENSG00000180616.4,0.329691767911693
ENSG00000173673.7,ENSG00000141433.8,0.345980467497174
ENSG00000173673.7,ENSG00000170558.4,0.366324186568547
ENSG00000173673.7,ENSG00000105613.5,0.468338517005358
ENSG00000173673.7,ENSG00000105699.12,0.176206570754491
ENSG00000173673.7,ENSG00000073050.7,0.381626336134069
ENSG00000173673.7,ENSG00000160007.13,0.388581858663851
ENSG00000173673.7,ENSG00000105402.3,0.485031771076836
ENSG00000173673.7,ENSG00000169169.10,0.417795053288938
ENSG00000173673.7,ENSG00000161681.11,0.536502637797227
ENSG00000173673.7,ENSG00000185513.10,0.506825741670155
ENSG00000173673.7,ENSG00000198026.6,0.452108964435865
ENSG00000173673.7,ENSG00000186716.15,0.19800054134781
ENSG00000173673.7,ENSG00000100320.18,0.427069083328648
ENSG00000173673.7,ENSG00000128298.12,0.497088010128459
ENSG00000173673.7,ENSG00000182583.8,0.250033875331284
ENSG00000173673.7,ENSG00000177504.9,0.0979695420684036
ENSG00000173673.7,ENSG00000102098.13,0.316816457696399
ENSG00000173673.7,ENSG00000125931.6,0.358038767972946
ENSG00000173673.7,ENSG00000085224.16,0.472975532025213
ENSG00000173673.7,ENSG00000198689.5,0.319026633366026
ENSG00000173673.7,ENSG00000198804.2,0.146993376129404
ENSG00000158748.3,ENSG00000168389.13,0.380776039140458
ENSG00000158748.3,ENSG00000116641.11,0.63794578965101
ENSG00000158748.3,ENSG00000181754.6,0.303865459548517
ENSG00000158748.3,ENSG00000171943.7,-0.306955616764264
ENSG00000158748.3,ENSG00000073756.7,0.134616527625261
ENSG00000158748.3,ENSG00000076356.6,0.122576236224656
ENSG00000158748.3,ENSG00000115507.5,0.587769382541518
ENSG00000158748.3,ENSG00000116035.2,-0.448149409568788
ENSG00000158748.3,ENSG00000115317.7,0.332706926895495
ENSG00000158748.3,ENSG00000066032.14,0.774599408747405
ENSG00000158748.3,ENSG00000168758.6,-0.308329019971263
ENSG00000158748.3,ENSG00000198914.2,0.588503274199048
ENSG00000158748.3,ENSG00000169554.12,0.0583696362974552
ENSG00000158748.3,ENSG00000144290.12,0.321719701239503
ENSG00000158748.3,ENSG00000135919.8,0.619404846356525
ENSG00000158748.3,ENSG00000176720.3,-0.161374876822376
ENSG00000158748.3,ENSG00000145191.7,-0.0408587454082186
ENSG00000158748.3,ENSG00000013810.14,-0.109185554956416
ENSG00000158748.3,ENSG00000163394.5,0.677129061079718
ENSG00000158748.3,ENSG00000033178.8,-0.205667130248092
ENSG00000158748.3,ENSG00000138772.8,0.335453733309493
ENSG00000158748.3,ENSG00000145388.10,0.137683671501644
ENSG00000158748.3,ENSG00000151012.9,0.633825580030014
ENSG00000158748.3,ENSG00000112972.10,0.120859482215907
ENSG00000158748.3,ENSG00000164329.9,0.131503357070149
ENSG00000158748.3,ENSG00000182578.9,0.20841393666209
ENSG00000158748.3,ENSG00000184845.3,0.902823599813291
ENSG00000158748.3,ENSG00000175325.2,-0.174100058874898
ENSG00000158748.3,ENSG00000096093.10,0.403093841254191
ENSG00000158748.3,ENSG00000060762.14,0.249616032872058
ENSG00000158748.3,ENSG00000189056.9,-0.0357084833819726
ENSG00000158748.3,ENSG00000128610.7,0.615850317662289
ENSG00000158748.3,ENSG00000106144.15,-0.163778332434624
ENSG00000158748.3,ENSG00000078674.13,0.00206010481049842
ENSG00000158748.3,ENSG00000104290.6,0.537000653936588
ENSG00000158748.3,ENSG00000020181.13,0.147297493950637
ENSG00000158748.3,ENSG00000147526.15,0.57305248812031
ENSG00000158748.3,ENSG00000147571.3,0.731916601381129
ENSG00000158748.3,ENSG00000164929.12,0.537344004738338
ENSG00000158748.3,ENSG00000164930.7,-0.170301997667869
ENSG00000158748.3,ENSG00000167632.10,0.227298230758326
ENSG00000158748.3,ENSG00000106948.12,0.694598671939717
ENSG00000158748.3,ENSG00000095397.9,0.163778332434624
ENSG00000158748.3,ENSG00000106689.6,0.683337368119091
ENSG00000158748.3,ENSG00000097007.13,0.288758024271528
ENSG00000158748.3,ENSG00000138311.11,0.57898843259232
