to,from,cor
ENSG00000116254.13,ENSG00000173673.7,0.0200017780148499
ENSG00000116254.13,ENSG00000158748.3,0.23236233837665
ENSG00000116254.13,ENSG00000168389.13,-0.0248933143669986
ENSG00000116254.13,ENSG00000116641.11,0.28615457562826
ENSG00000116254.13,ENSG00000181754.6,0.698198198198198
ENSG00000116254.13,ENSG00000171943.7,-0.0477771194821667
ENSG00000116254.13,ENSG00000073756.7,0.269978665404494
ENSG00000116254.13,ENSG00000076356.6,0.524893314366999
ENSG00000116254.13,ENSG00000115507.5,0.556768491911415
ENSG00000116254.13,ENSG00000116035.2,0.00841780794626517
ENSG00000116254.13,ENSG00000115317.7,0.594120436225699
ENSG00000116254.13,ENSG00000066032.14,0.61782835467046
ENSG00000116254.13,ENSG00000168758.6,0.126600284495021
ENSG00000116254.13,ENSG00000198914.2,0.161450924608819
ENSG00000116254.13,ENSG00000169554.12,-0.111664295874822
ENSG00000116254.13,ENSG00000144290.12,0.826932195353248
ENSG00000116254.13,ENSG00000135919.8,0.392840208629682
ENSG00000116254.13,ENSG00000176720.3,-0.254623044096728
ENSG00000116254.13,ENSG00000145191.7,0.450951337405292
ENSG00000116254.13,ENSG00000013810.14,0.28925374954493
ENSG00000116254.13,ENSG00000163394.5,0.0870683332456272
ENSG00000116254.13,ENSG00000033178.8,0.174727358937885
ENSG00000116254.13,ENSG00000138772.8,-0.0561877667140825
ENSG00000116254.13,ENSG00000145388.10,0.17378934296429
ENSG00000116254.13,ENSG00000151012.9,0.070886676149834
ENSG00000116254.13,ENSG00000112972.10,0.624940730203888
ENSG00000116254.13,ENSG00000164329.9,0.0905642484589853
ENSG00000116254.13,ENSG00000182578.9,-0.219061166429587
ENSG00000116254.13,ENSG00000184845.3,0.148319404799686
ENSG00000116254.13,ENSG00000175325.2,0.360148805186757
ENSG00000116254.13,ENSG00000096093.10,0.134431865567193
ENSG00000116254.13,ENSG00000060762.14,0.00331910858226648
ENSG00000116254.13,ENSG00000189056.9,0.164295874822191
ENSG00000116254.13,ENSG00000128610.7,-0.198266886979166
ENSG00000116254.13,ENSG00000106144.15,0.134423897581792
ENSG00000116254.13,ENSG00000078674.13,0.120199146514936
ENSG00000116254.13,ENSG00000104290.6,0.601232811759127
ENSG00000116254.13,ENSG00000020181.13,0.183736367946894
ENSG00000116254.13,ENSG00000147526.15,0.48411569464201
ENSG00000116254.13,ENSG00000147571.3,0.567863495110173
ENSG00000116254.13,ENSG00000164929.12,0.328828828828829
ENSG00000116254.13,ENSG00000164930.7,-0.0809673405488472
ENSG00000116254.13,ENSG00000167632.10,0.503556187766714
ENSG00000116254.13,ENSG00000106948.12,0.0106685633001422
ENSG00000116254.13,ENSG00000095397.9,-0.122332859174964
ENSG00000116254.13,ENSG00000106689.6,0.40592768512888
ENSG00000116254.13,ENSG00000097007.13,-0.0208629682313893
ENSG00000116254.13,ENSG00000138311.11,0.550649043703361
ENSG00000116254.13,ENSG00000099284.9,0.249881460407776
ENSG00000116254.13,ENSG00000151208.12,0.48855957664022
ENSG00000116254.13,ENSG00000198728.6,0.558321479374111
ENSG00000116254.13,ENSG00000138162.13,0.490990990990991
ENSG00000116254.13,ENSG00000187908.11,-0.187559544524435
ENSG00000116254.13,ENSG00000110436.7,0.221669037458511
ENSG00000116254.13,ENSG00000213619.5,0.346135609293504
ENSG00000116254.13,ENSG00000002330.9,0.358700806069227
ENSG00000116254.13,ENSG00000182704.6,-0.0665164827808173
ENSG00000116254.13,ENSG00000111752.6,0.30796586059744
ENSG00000116254.13,ENSG00000166006.8,0.773753780032688
ENSG00000116254.13,ENSG00000120686.7,0.242769084874348
ENSG00000116254.13,ENSG00000043355.6,0.263869132290185
ENSG00000116254.13,ENSG00000187498.10,0.100521574205785
ENSG00000116254.13,ENSG00000133961.15,0.485538169748696
ENSG00000116254.13,ENSG00000114062.13,0.602892366050261
ENSG00000116254.13,ENSG00000186297.7,0.417165551085495
ENSG00000116254.13,ENSG00000069667.11,0.251541014698909
ENSG00000116254.13,ENSG00000138623.5,0.225225225225225
ENSG00000116254.13,ENSG00000184254.12,0.500029637532998
ENSG00000116254.13,ENSG00000103319.7,0.363916548127074
ENSG00000116254.13,ENSG00000205336.7,0.240398293029872
ENSG00000116254.13,ENSG00000070770.4,0.569938359412044
ENSG00000116254.13,ENSG00000167720.8,0.28276721058933
ENSG00000116254.13,ENSG00000128482.11,0.371028923660503
ENSG00000116254.13,ENSG00000108576.5,0.198765984960932
ENSG00000116254.13,ENSG00000186868.11,0.768136557610242
ENSG00000116254.13,ENSG00000159217.5,0.130271556477652
ENSG00000116254.13,ENSG00000154975.9,0.609293504030346
ENSG00000116254.13,ENSG00000180616.4,0.64062592727082
ENSG00000116254.13,ENSG00000141433.8,0.774721387682461
ENSG00000116254.13,ENSG00000170558.4,0.573968705547653
ENSG00000116254.13,ENSG00000105613.5,0.63371266002845
ENSG00000116254.13,ENSG00000105699.12,-0.133720585855197
ENSG00000116254.13,ENSG00000073050.7,0.339656196814907
ENSG00000116254.13,ENSG00000160007.13,0.779279279279279
ENSG00000116254.13,ENSG00000105402.3,0.669511616880038
ENSG00000116254.13,ENSG00000169169.10,0.403034613560929
ENSG00000116254.13,ENSG00000161681.11,0.886201991465149
ENSG00000116254.13,ENSG00000185513.10,0.488857278330963
ENSG00000116254.13,ENSG00000198026.6,0.467994310099573
ENSG00000116254.13,ENSG00000186716.15,0.240872451398767
ENSG00000116254.13,ENSG00000100320.18,0.539118065433855
ENSG00000116254.13,ENSG00000128298.12,0.722347367257671
ENSG00000116254.13,ENSG00000182583.8,0.271747749925038
ENSG00000116254.13,ENSG00000177504.9,0.262245533972477
