to,from,cor
ENSG00000107404.13,ENSG00000157916.14,0.612745098039216
ENSG00000107404.13,ENSG00000162367.7,0.153280225008982
ENSG00000107404.13,ENSG00000156150.6,0.408248290463863
ENSG00000107404.13,ENSG00000134253.5,0.352941176470588
ENSG00000107404.13,ENSG00000242252.1,0.338858769843305
ENSG00000107404.13,ENSG00000185630.14,0.397058823529412
ENSG00000107404.13,ENSG00000116132.7,0.401960784313726
ENSG00000107404.13,ENSG00000162891.6,0.198618007689446
ENSG00000107404.13,ENSG00000136630.11,0.273451921416025
ENSG00000107404.13,ENSG00000082258.8,0.691176470588235
ENSG00000107404.13,ENSG00000204335.3,0.334979433879324
ENSG00000107404.13,ENSG00000128710.5,0.23754066547628
ENSG00000107404.13,ENSG00000204262.7,0.54656862745098
ENSG00000107404.13,ENSG00000115009.7,0.374022180339061
ENSG00000107404.13,ENSG00000144681.6,0.161764705882353
ENSG00000107404.13,ENSG00000068001.9,0.323529411764706
ENSG00000107404.13,ENSG00000136068.10,0
ENSG00000107404.13,ENSG00000114861.14,0.264705882352941
ENSG00000107404.13,ENSG00000163659.8,0.425505904624935
ENSG00000107404.13,ENSG00000145192.8,-0.362230321198757
ENSG00000107404.13,ENSG00000114503.6,0.688725490196079
ENSG00000107404.13,ENSG00000250317.4,0.473039215686275
ENSG00000107404.13,ENSG00000152595.12,0
ENSG00000107404.13,ENSG00000164161.5,0.101778069405964
ENSG00000107404.13,ENSG00000132356.7,0.362745098039216
ENSG00000107404.13,ENSG00000156427.7,0.0613497394329952
ENSG00000107404.13,ENSG00000153162.8,0.0147058823529412
ENSG00000107404.13,ENSG00000204248.6,0.122549019607843
ENSG00000107404.13,ENSG00000137288.5,0.441176470588235
ENSG00000107404.13,ENSG00000124749.12,-0.235294117647059
ENSG00000107404.13,ENSG00000171217.5,0.451023570445878
ENSG00000107404.13,ENSG00000005073.5,0.808823529411765
ENSG00000107404.13,ENSG00000106483.7,0.0478234302028025
ENSG00000107404.13,ENSG00000174428.12,0.00980993440057488
ENSG00000107404.13,ENSG00000006652.9,0.230392156862745
ENSG00000107404.13,ENSG00000174697.4,0.314303786521326
ENSG00000107404.13,ENSG00000168077.9,-0.143470290608408
ENSG00000107404.13,ENSG00000147509.9,0.303839878811951
ENSG00000107404.13,ENSG00000154188.5,-0.053921568627451
ENSG00000107404.13,ENSG00000164976.8,0.0661764705882353
ENSG00000107404.13,ENSG00000235387.1,0.0318627450980392
ENSG00000107404.13,ENSG00000156345.13,0.431372549019608
ENSG00000107404.13,ENSG00000187764.7,0.830882352941177
ENSG00000107404.13,ENSG00000148308.13,0.433823529411765
ENSG00000107404.13,ENSG00000177291.3,0.111305747629089
ENSG00000107404.13,ENSG00000177791.11,0.0906862745098039
ENSG00000107404.13,ENSG00000133794.13,0.186274509803922
ENSG00000107404.13,ENSG00000152266.2,0.102062072615966
ENSG00000107404.13,ENSG00000052850.5,-0.104358679118409
ENSG00000107404.13,ENSG00000197847.8,0.338650561670134
ENSG00000107404.13,ENSG00000110066.10,0.473039215686275
ENSG00000107404.13,ENSG00000137727.8,0.267320712415665
ENSG00000107404.13,ENSG00000043039.5,-0.286802766477322
ENSG00000107404.13,ENSG00000111186.8,0.0490196078431373
ENSG00000107404.13,ENSG00000197905.4,0.534313725490196
ENSG00000107404.13,ENSG00000111679.12,0.053921568627451
ENSG00000107404.13,ENSG00000111424.6,0.593137254901961
ENSG00000107404.13,ENSG00000037965.4,0.350490196078431
ENSG00000107404.13,ENSG00000198353.6,0.0993865778814523
ENSG00000107404.13,ENSG00000166886.8,0.262254901960784
ENSG00000107404.13,ENSG00000100625.8,0.487745098039216
ENSG00000107404.13,ENSG00000248905.4,0.357843137254902
ENSG00000107404.13,ENSG00000167196.9,0.82843137254902
ENSG00000107404.13,ENSG00000154237.8,0.178921568627451
ENSG00000107404.13,ENSG00000005513.9,0.0563725490196079
ENSG00000107404.13,ENSG00000103489.7,-0.0122549019607843
ENSG00000107404.13,ENSG00000186153.12,0.188725490196078
ENSG00000107404.13,ENSG00000167522.10,0.45343137254902
ENSG00000107404.13,ENSG00000108515.13,0.134803921568627
ENSG00000107404.13,ENSG00000170175.6,0.426470588235294
ENSG00000107404.13,ENSG00000129194.3,0.0392156862745098
ENSG00000107404.13,ENSG00000133020.4,0.0906862745098039
ENSG00000107404.13,ENSG00000141127.10,0.747549019607843
ENSG00000107404.13,ENSG00000073536.13,0.657265604838517
ENSG00000107404.13,ENSG00000141750.6,0.207362119283524
ENSG00000107404.13,ENSG00000120068.5,-0.0771230185617604
ENSG00000107404.13,ENSG00000108821.9,0.16421568627451
ENSG00000107404.13,ENSG00000259384.2,0.281674734428725
ENSG00000107404.13,ENSG00000108654.7,0.455882352941177
ENSG00000107404.13,ENSG00000157637.8,0.41421568627451
ENSG00000107404.13,ENSG00000132010.11,0.38036838448457
ENSG00000107404.13,ENSG00000186115.8,0.266928391017839
ENSG00000107404.13,ENSG00000105664.6,0.508890347029822
ENSG00000107404.13,ENSG00000187664.8,-0.0981458093417234
ENSG00000107404.13,ENSG00000105357.11,0.659313725490196
ENSG00000107404.13,ENSG00000133247.9,0.415951233355708
ENSG00000107404.13,ENSG00000125878.4,0.196198688011498
ENSG00000107404.13,ENSG00000125772.8,0.53921568627451
ENSG00000107404.13,ENSG00000125879.4,-0.0510310363079829
ENSG00000107404.13,ENSG00000173418.7,0.634803921568628
ENSG00000107404.13,ENSG00000125813.9,-0.0625767342216551
ENSG00000107404.13,ENSG00000124104.14,0.21078431372549
ENSG00000107404.13,ENSG00000101203.12,-0.121141741361808
ENSG00000107404.13,ENSG00000244624.2,1
ENSG00000107404.13,ENSG00000157557.7,0.375
ENSG00000107404.13,ENSG00000100068.7,0.433823529411765
ENSG00000107404.13,ENSG00000185960.8,0.120245489288671
ENSG00000107404.13,ENSG00000157399.10,-0.133293795529382
ENSG00000107404.13,ENSG00000102265.7,0.419117647058824
ENSG00000157916.14,ENSG00000162367.7,0.322501593418899
ENSG00000157916.14,ENSG00000156150.6,0.35721725415588
ENSG00000157916.14,ENSG00000134253.5,0.20343137254902
ENSG00000157916.14,ENSG00000242252.1,-0.0601597091388476
ENSG00000157916.14,ENSG00000185630.14,0.225490196078431
ENSG00000157916.14,ENSG00000116132.7,0.254901960784314
ENSG00000157916.14,ENSG00000162891.6,0.488905865081713
ENSG00000157916.14,ENSG00000136630.11,0.515021556030181
ENSG00000157916.14,ENSG00000082258.8,0.845588235294118
ENSG00000157916.14,ENSG00000204335.3,0.524636907472764
ENSG00000157916.14,ENSG00000128710.5,0.419696201696433
ENSG00000157916.14,ENSG00000204262.7,0.446078431372549
ENSG00000157916.14,ENSG00000115009.7,0.348227547212229
ENSG00000157916.14,ENSG00000144681.6,0.252450980392157
ENSG00000157916.14,ENSG00000068001.9,0.61764705882353
ENSG00000157916.14,ENSG00000136068.10,0.274509803921569
ENSG00000157916.14,ENSG00000114861.14,0.764705882352941
