to,from,cor
ENSG00000116254.13,ENSG00000173673.7,0.150623391989536
ENSG00000116254.13,ENSG00000158748.3,0.192239650709529
ENSG00000116254.13,ENSG00000168389.13,0.0104560622914349
ENSG00000116254.13,ENSG00000116641.11,0.0656284760845384
ENSG00000116254.13,ENSG00000181754.6,0.544382647385984
ENSG00000116254.13,ENSG00000171943.7,-0.0197997775305895
ENSG00000116254.13,ENSG00000073756.7,0.152408500219991
ENSG00000116254.13,ENSG00000076356.6,0.40111234705228
ENSG00000116254.13,ENSG00000115507.5,0.188112241417471
ENSG00000116254.13,ENSG00000116035.2,-0.0990539941908377
ENSG00000116254.13,ENSG00000115317.7,0.709454949944383
ENSG00000116254.13,ENSG00000066032.14,0.338820912124583
ENSG00000116254.13,ENSG00000168758.6,0.328142380422692
ENSG00000116254.13,ENSG00000198914.2,-0.0269187986651835
ENSG00000116254.13,ENSG00000169554.12,-0.118576195773081
ENSG00000116254.13,ENSG00000144290.12,0.55194660734149
ENSG00000116254.13,ENSG00000135919.8,-0.0335928809788654
ENSG00000116254.13,ENSG00000176720.3,-0.0447163515016685
ENSG00000116254.13,ENSG00000145191.7,0.491879866518354
ENSG00000116254.13,ENSG00000013810.14,0.494994438264739
ENSG00000116254.13,ENSG00000163394.5,0.058272253657654
ENSG00000116254.13,ENSG00000033178.8,0.149276974416018
ENSG00000116254.13,ENSG00000138772.8,0.321949050829675
ENSG00000116254.13,ENSG00000145388.10,0.0375973303670745
ENSG00000116254.13,ENSG00000151012.9,-0.402269442916414
ENSG00000116254.13,ENSG00000112972.10,0.592880978865406
ENSG00000116254.13,ENSG00000164329.9,-0.04293659621802
ENSG00000116254.13,ENSG00000182578.9,0.0558398220244716
ENSG00000116254.13,ENSG00000184845.3,-0.0387182920133013
ENSG00000116254.13,ENSG00000175325.2,0.0428143219886885
ENSG00000116254.13,ENSG00000096093.10,-0.121690767519466
ENSG00000116254.13,ENSG00000060762.14,0.0407119021134594
