to,from,cor
ENSG00000107404.13,ENSG00000157916.14,0.557142857142857
ENSG00000107404.13,ENSG00000162367.7,0.185955943963182
ENSG00000107404.13,ENSG00000156150.6,0.234437708061308
ENSG00000107404.13,ENSG00000134253.5,0.184415584415584
ENSG00000107404.13,ENSG00000242252.1,0.306142491947451
ENSG00000107404.13,ENSG00000185630.14,0.209090909090909
ENSG00000107404.13,ENSG00000116132.7,0.214285714285714
ENSG00000107404.13,ENSG00000162891.6,0.393295147098035
ENSG00000107404.13,ENSG00000136630.11,0.277922077922078
ENSG00000107404.13,ENSG00000082258.8,0.133766233766234
ENSG00000107404.13,ENSG00000204335.3,-0.0645654107885681
ENSG00000107404.13,ENSG00000128710.5,-0.0832001092429655
ENSG00000107404.13,ENSG00000204262.7,0.168831168831169
ENSG00000107404.13,ENSG00000115009.7,0.444011163047303
ENSG00000107404.13,ENSG00000144681.6,0.254628139444353
ENSG00000107404.13,ENSG00000068001.9,0.0454545454545455
ENSG00000107404.13,ENSG00000136068.10,-0.185714285714286
ENSG00000107404.13,ENSG00000114861.14,0.202597402597403
ENSG00000107404.13,ENSG00000163659.8,-0.025974025974026
ENSG00000107404.13,ENSG00000145192.8,-0.116466567261954
ENSG00000107404.13,ENSG00000114503.6,0.215584415584416
ENSG00000107404.13,ENSG00000250317.4,0.505194805194805
ENSG00000107404.13,ENSG00000152595.12,0.0522581471721608
ENSG00000107404.13,ENSG00000164161.5,0.0734243169945136
ENSG00000107404.13,ENSG00000132356.7,-0.268831168831169
ENSG00000107404.13,ENSG00000156427.7,0.353361499637061
ENSG00000107404.13,ENSG00000153162.8,0.0012987012987013
ENSG00000107404.13,ENSG00000204248.6,0.358557992278783
ENSG00000107404.13,ENSG00000137288.5,0.572727272727273
ENSG00000107404.13,ENSG00000124749.12,0.233766233766234
ENSG00000107404.13,ENSG00000171217.5,-0.362880891748704
ENSG00000107404.13,ENSG00000005073.5,0.439753189805681
ENSG00000107404.13,ENSG00000106483.7,-0.0227346553075315
ENSG00000107404.13,ENSG00000174428.12,0.501298701298701
ENSG00000107404.13,ENSG00000006652.9,0.206493506493507
ENSG00000107404.13,ENSG00000174697.4,-0.226120905434431
ENSG00000107404.13,ENSG00000168077.9,0.061038961038961
ENSG00000107404.13,ENSG00000147509.9,0.0106196665513558
ENSG00000107404.13,ENSG00000154188.5,0.681818181818182
ENSG00000107404.13,ENSG00000164976.8,0.301298701298701
ENSG00000107404.13,ENSG00000235387.1,0.0292397722544523
ENSG00000107404.13,ENSG00000156345.13,0.191807704437548
ENSG00000107404.13,ENSG00000187764.7,0.151948051948052
ENSG00000107404.13,ENSG00000148308.13,0.431168831168831
ENSG00000107404.13,ENSG00000177291.3,0.550141572731106
ENSG00000107404.13,ENSG00000177791.11,0.490909090909091
ENSG00000107404.13,ENSG00000133794.13,-0.0545454545454545
ENSG00000107404.13,ENSG00000152266.2,-0.32617420252008
ENSG00000107404.13,ENSG00000052850.5,0.248862950521228
ENSG00000107404.13,ENSG00000197847.8,0.531209811950768
ENSG00000107404.13,ENSG00000110066.10,0.376623376623377
ENSG00000107404.13,ENSG00000137727.8,-0.222222269133838
ENSG00000107404.13,ENSG00000043039.5,0.36387272138874
ENSG00000107404.13,ENSG00000111186.8,0.0584605422193668
ENSG00000107404.13,ENSG00000197905.4,0.548051948051948
ENSG00000107404.13,ENSG00000111679.12,0.168455507245183
ENSG00000107404.13,ENSG00000111424.6,-0.233192607297252
ENSG00000107404.13,ENSG00000037965.4,0.587012987012987
ENSG00000107404.13,ENSG00000198353.6,0.396619321040353
ENSG00000107404.13,ENSG00000166886.8,0.258441558441558
ENSG00000107404.13,ENSG00000100625.8,0.448051948051948
ENSG00000107404.13,ENSG00000248905.4,-0.303896103896104
ENSG00000107404.13,ENSG00000167196.9,-0.142857142857143
