to,from,cor
ENSG00000078900.10,ENSG00000130939.14,0.161913812769913
ENSG00000078900.10,ENSG00000163874.8,0.410028309012843
ENSG00000078900.10,ENSG00000177606.5,0.537704475896362
ENSG00000078900.10,ENSG00000134716.5,0.341619317756985
ENSG00000078900.10,ENSG00000184588.13,0.0156265656510497
ENSG00000078900.10,ENSG00000162775.10,0.374566895936909
ENSG00000078900.10,ENSG00000171385.5,0.0441497547610983
ENSG00000078900.10,ENSG00000118729.10,0.0858519751431166
ENSG00000078900.10,ENSG00000134250.13,0.303211855192959
ENSG00000078900.10,ENSG00000018625.10,0.186295020623057
ENSG00000078900.10,ENSG00000081248.6,0.241509644606225
ENSG00000078900.10,ENSG00000143499.9,0.289387446195724
ENSG00000078900.10,ENSG00000243709.1,0.307681440362351
ENSG00000078900.10,ENSG00000136717.10,0.71016151368385
ENSG00000078900.10,ENSG00000182389.14,0.359495329273832
ENSG00000078900.10,ENSG00000115966.12,0.39904223972771
ENSG00000078900.10,ENSG00000150995.13,0.322039042724344
ENSG00000078900.10,ENSG00000152642.6,0.0589290969732357
ENSG00000078900.10,ENSG00000169836.4,0.078908824416733
ENSG00000078900.10,ENSG00000151617.11,0.0317238109903841
ENSG00000078900.10,ENSG00000154556.13,0.260380003559057
ENSG00000078900.10,ENSG00000113430.5,0.329751240531408
ENSG00000078900.10,ENSG00000134057.10,0.210019468817517
ENSG00000078900.10,ENSG00000113070.6,0.386428024081682
ENSG00000078900.10,ENSG00000170624.9,0.116257883006304
ENSG00000078900.10,ENSG00000170214.3,0.252967398111182
ENSG00000078900.10,ENSG00000137275.9,0.432083953845291
ENSG00000078900.10,ENSG00000112655.11,0.26245099418751
ENSG00000078900.10,ENSG00000057663.8,0.26067463842419
ENSG00000078900.10,ENSG00000198523.5,0.121247087702121
ENSG00000078900.10,ENSG00000186439.8,0.129625186153587
ENSG00000078900.10,ENSG00000135547.4,0.428997590212725
ENSG00000078900.10,ENSG00000136280.11,0.423160888305069
ENSG00000078900.10,ENSG00000122679.4,0.401019094418505
