to,from,cor
ENSG00000078900.10,ENSG00000130939.14,0.0642875888991525
ENSG00000078900.10,ENSG00000163874.8,0.611956006555059
ENSG00000078900.10,ENSG00000177606.5,0.692476533733356
ENSG00000078900.10,ENSG00000134716.5,-0.0337542049931422
ENSG00000078900.10,ENSG00000184588.13,0.49330095770512
ENSG00000078900.10,ENSG00000162775.10,0.41564150050143
ENSG00000078900.10,ENSG00000171385.5,0.0381345216716416
ENSG00000078900.10,ENSG00000118729.10,-0.238469593291245
ENSG00000078900.10,ENSG00000134250.13,0.693249530794268
ENSG00000078900.10,ENSG00000018625.10,0.0150734426877772
ENSG00000078900.10,ENSG00000081248.6,0.434490947990734
ENSG00000078900.10,ENSG00000143499.9,-0.0608091021250501
ENSG00000078900.10,ENSG00000243709.1,0.327095649285378
ENSG00000078900.10,ENSG00000136717.10,0.642231724774099
ENSG00000078900.10,ENSG00000182389.14,0.711727016870287
ENSG00000078900.10,ENSG00000115966.12,0.626256452181924
ENSG00000078900.10,ENSG00000150995.13,0.576140476066152
ENSG00000078900.10,ENSG00000152642.6,-0.0456068265937875
ENSG00000078900.10,ENSG00000169836.4,0.176034152226637
ENSG00000078900.10,ENSG00000151617.11,0.566772151489705
ENSG00000078900.10,ENSG00000154556.13,-0.113372902267042
ENSG00000078900.10,ENSG00000113430.5,-0.370929258525831
ENSG00000078900.10,ENSG00000134057.10,0.297661337577418
ENSG00000078900.10,ENSG00000113070.6,0.336404202668702
ENSG00000078900.10,ENSG00000170624.9,-0.0458644922807581
ENSG00000078900.10,ENSG00000170214.3,0.222551612915985
ENSG00000078900.10,ENSG00000137275.9,0.603234192606228
ENSG00000078900.10,ENSG00000112655.11,0.694711398234255
ENSG00000078900.10,ENSG00000057663.8,0.344370190636142
ENSG00000078900.10,ENSG00000198523.5,-0.212058860376764
ENSG00000078900.10,ENSG00000186439.8,0.203555892706735
ENSG00000078900.10,ENSG00000135547.4,-0.056947781531814
ENSG00000078900.10,ENSG00000136280.11,0.391523011351752
