to,from,cor
ENSG00000116254.13,ENSG00000173673.7,0.165945427656438
ENSG00000116254.13,ENSG00000158748.3,0.208677797301805
ENSG00000116254.13,ENSG00000168389.13,-0.543859649122807
ENSG00000116254.13,ENSG00000116641.11,0.087719298245614
ENSG00000116254.13,ENSG00000181754.6,0.791537667698658
ENSG00000116254.13,ENSG00000171943.7,0.341589267285862
ENSG00000116254.13,ENSG00000073756.7,0.00826019728044099
ENSG00000116254.13,ENSG00000076356.6,0.698658410732714
ENSG00000116254.13,ENSG00000115507.5,-0.0475945720523052
ENSG00000116254.13,ENSG00000116035.2,0.379132433711695
ENSG00000116254.13,ENSG00000115317.7,0.737874097007224
ENSG00000116254.13,ENSG00000066032.14,0.426212590299278
ENSG00000116254.13,ENSG00000168758.6,0.380804953560372
ENSG00000116254.13,ENSG00000198914.2,-0.141382868937048
ENSG00000116254.13,ENSG00000169554.12,-0.343653250773994
ENSG00000116254.13,ENSG00000144290.12,0.834881320949432
ENSG00000116254.13,ENSG00000135919.8,0.259029927760578
ENSG00000116254.13,ENSG00000176720.3,-0.230134158926729
ENSG00000116254.13,ENSG00000145191.7,0.638802889576883
ENSG00000116254.13,ENSG00000013810.14,0.307692348696427
ENSG00000116254.13,ENSG00000163394.5,0.0430487963804397
ENSG00000116254.13,ENSG00000033178.8,0.309757398016537
ENSG00000116254.13,ENSG00000138772.8,-0.308565531475748
ENSG00000116254.13,ENSG00000145388.10,0.259029927760578
ENSG00000116254.13,ENSG00000151012.9,-0.277605779153767
ENSG00000116254.13,ENSG00000112972.10,0.659442724458204
ENSG00000116254.13,ENSG00000164329.9,0.131062951496388
ENSG00000116254.13,ENSG00000182578.9,0.0134158926728586
ENSG00000116254.13,ENSG00000184845.3,0.0578512705391142
ENSG00000116254.13,ENSG00000175325.2,0.355428523961579
ENSG00000116254.13,ENSG00000096093.10,0.277605779153767
ENSG00000116254.13,ENSG00000060762.14,-0.21155830753354
ENSG00000116254.13,ENSG00000189056.9,0.406814716061719
ENSG00000116254.13,ENSG00000128610.7,-0.512396967632155
ENSG00000116254.13,ENSG00000106144.15,0.185854438809922
ENSG00000116254.13,ENSG00000078674.13,0.104231166150671
ENSG00000116254.13,ENSG00000104290.6,0.684563849616547
ENSG00000116254.13,ENSG00000020181.13,0.223942208462332
ENSG00000116254.13,ENSG00000147526.15,0.0340557275541796
ENSG00000116254.13,ENSG00000147571.3,0.288521816687236
ENSG00000116254.13,ENSG00000164929.12,0.00515995872033024
ENSG00000116254.13,ENSG00000164930.7,-0.135190918472652
ENSG00000116254.13,ENSG00000167632.10,0.663570691434468
ENSG00000116254.13,ENSG00000106948.12,-0.275541795665635
ENSG00000116254.13,ENSG00000095397.9,0.110423116615067
ENSG00000116254.13,ENSG00000106689.6,0.0320082644617089
ENSG00000116254.13,ENSG00000097007.13,-0.0959752321981424
ENSG00000116254.13,ENSG00000138311.11,0.3890608875129
ENSG00000116254.13,ENSG00000099284.9,0.512899896800826
ENSG00000116254.13,ENSG00000151208.12,0.60577915376677
ENSG00000116254.13,ENSG00000198728.6,0.56656346749226
ENSG00000116254.13,ENSG00000138162.13,0.671826625386997
ENSG00000116254.13,ENSG00000187908.11,-0.0784718741641895
ENSG00000116254.13,ENSG00000110436.7,-0.0237358101135191
ENSG00000116254.13,ENSG00000213619.5,0.174406604747162
ENSG00000116254.13,ENSG00000002330.9,0.382868937048504
ENSG00000116254.13,ENSG00000182704.6,-0.256965944272446
ENSG00000116254.13,ENSG00000111752.6,0.624355005159959
ENSG00000116254.13,ENSG00000166006.8,0.526587576628113
ENSG00000116254.13,ENSG00000120686.7,-0.0794633642930856
ENSG00000116254.13,ENSG00000043355.6,0.203407358030859
ENSG00000116254.13,ENSG00000187498.10,0.0505675954592363
ENSG00000116254.13,ENSG00000133961.15,0.535603715170279
ENSG00000116254.13,ENSG00000114062.13,0.461300309597523
ENSG00000116254.13,ENSG00000186297.7,0.411764705882353
ENSG00000116254.13,ENSG00000069667.11,0.424148606811146
ENSG00000116254.13,ENSG00000138623.5,0.386996904024768
ENSG00000116254.13,ENSG00000184254.12,0.360351106359238
ENSG00000116254.13,ENSG00000103319.7,0.599587203302374
ENSG00000116254.13,ENSG00000205336.7,-0.0856553147574819
ENSG00000116254.13,ENSG00000070770.4,0.508771929824561
ENSG00000116254.13,ENSG00000167720.8,0.360165118679051
ENSG00000116254.13,ENSG00000128482.11,0.591331269349845
ENSG00000116254.13,ENSG00000108576.5,0.464323640475157
ENSG00000116254.13,ENSG00000186868.11,0.841073271413829
ENSG00000116254.13,ENSG00000159217.5,0.0864895479154857
ENSG00000116254.13,ENSG00000154975.9,0.801857585139319
ENSG00000116254.13,ENSG00000180616.4,0.785345717234262
ENSG00000116254.13,ENSG00000141433.8,0.711042311661507
ENSG00000116254.13,ENSG00000170558.4,0.411764705882353
ENSG00000116254.13,ENSG00000105613.5,0.859649122807018
ENSG00000116254.13,ENSG00000105699.12,-0.440660474716202
ENSG00000116254.13,ENSG00000073050.7,0.585139318885449
ENSG00000116254.13,ENSG00000160007.13,0.661506707946336
ENSG00000116254.13,ENSG00000105402.3,0.791537667698658
ENSG00000116254.13,ENSG00000169169.10,0.547987616099071
ENSG00000116254.13,ENSG00000161681.11,0.897263929587903
ENSG00000116254.13,ENSG00000185513.10,0.739938080495356
ENSG00000116254.13,ENSG00000198026.6,0.60577915376677
ENSG00000116254.13,ENSG00000186716.15,0.213622291021672
ENSG00000116254.13,ENSG00000100320.18,0.739938080495356
ENSG00000116254.13,ENSG00000128298.12,0.867905056759546
ENSG00000116254.13,ENSG00000182583.8,-0.442638456950708
ENSG00000116254.13,ENSG00000177504.9,-0.163618702931564
ENSG00000116254.13,ENSG00000102098.13,0.576883384932921
ENSG00000116254.13,ENSG00000125931.6,0.533539731682147
ENSG00000116254.13,ENSG00000085224.16,0.595459236326109
ENSG00000116254.13,ENSG00000198689.5,0.583075335397317
ENSG00000116254.13,ENSG00000198804.2,-0.327141382868937
ENSG00000173673.7,ENSG00000158748.3,0.0404643846533042
ENSG00000173673.7,ENSG00000168389.13,0.131905339932041
ENSG00000173673.7,ENSG00000116641.11,0.0978652522076431
ENSG00000173673.7,ENSG00000181754.6,0.251045646967432
ENSG00000173673.7,ENSG00000171943.7,0.195730504415286
ENSG00000173673.7,ENSG00000073756.7,0.251175285833272
ENSG00000173673.7,ENSG00000076356.6,0.263810679864081
ENSG00000173673.7,ENSG00000115507.5,0.0554584091545743
ENSG00000173673.7,ENSG00000116035.2,0.034075271286993
ENSG00000173673.7,ENSG00000115317.7,0.246790636001883
ENSG00000173673.7,ENSG00000066032.14,-0.0212750548277485
ENSG00000173673.7,ENSG00000168758.6,0.374440964968374
ENSG00000173673.7,ENSG00000198914.2,-0.0978652522076431
ENSG00000173673.7,ENSG00000169554.12,0.127650328966491
ENSG00000173673.7,ENSG00000144290.12,0.110630285104292
ENSG00000173673.7,ENSG00000135919.8,-0.0680801754487952
ENSG00000173673.7,ENSG00000176720.3,0.336145866278426
ENSG00000173673.7,ENSG00000145191.7,0.204240526346386
ENSG00000173673.7,ENSG00000013810.14,0.34057665875698
ENSG00000173673.7,ENSG00000163394.5,-0.00682672055893308
ENSG00000173673.7,ENSG00000033178.8,0.129844851151099
ENSG00000173673.7,ENSG00000138772.8,-0.0170200438621988
ENSG00000173673.7,ENSG00000145388.10,0.106375274138743
ENSG00000173673.7,ENSG00000151012.9,-0.114885296069842
ENSG00000173673.7,ENSG00000112972.10,0.0170200438621988
ENSG00000173673.7,ENSG00000164329.9,0.0382950986899473
ENSG00000173673.7,ENSG00000182578.9,0.259555668898532
ENSG00000173673.7,ENSG00000184845.3,0.0362049757424301
ENSG00000173673.7,ENSG00000175325.2,-0.136534411178661
ENSG00000173673.7,ENSG00000096093.10,0.0978652522076431
ENSG00000173673.7,ENSG00000060762.14,0.0382950986899473
ENSG00000173673.7,ENSG00000189056.9,0.0425720823446225
ENSG00000173673.7,ENSG00000128610.7,-0.163987243068654
ENSG00000173673.7,ENSG00000106144.15,0.146873684088947
ENSG00000173673.7,ENSG00000078674.13,0.187220482484187
