to,from,cor
ENSG00000078900.10,ENSG00000130939.14,0.127406879372903
ENSG00000078900.10,ENSG00000163874.8,0.0575136928992015
ENSG00000078900.10,ENSG00000177606.5,0.500419398745869
ENSG00000078900.10,ENSG00000134716.5,0.147832160954367
ENSG00000078900.10,ENSG00000184588.13,0.0113018173819392
ENSG00000078900.10,ENSG00000162775.10,0.170699301050177
ENSG00000078900.10,ENSG00000171385.5,0.10714901813227
ENSG00000078900.10,ENSG00000118729.10,-0.0574251769052636
ENSG00000078900.10,ENSG00000134250.13,0.19420759536474
ENSG00000078900.10,ENSG00000018625.10,0.0765110957600743
ENSG00000078900.10,ENSG00000081248.6,0.299185465789574
ENSG00000078900.10,ENSG00000143499.9,0.165746137423356
ENSG00000078900.10,ENSG00000243709.1,-0.0872483270600609
ENSG00000078900.10,ENSG00000136717.10,0.495061947839255
ENSG00000078900.10,ENSG00000182389.14,0.319313080740518
ENSG00000078900.10,ENSG00000115966.12,0.409711809386742
ENSG00000078900.10,ENSG00000150995.13,0.356103064948967
ENSG00000078900.10,ENSG00000152642.6,-0.0601039023585704
ENSG00000078900.10,ENSG00000169836.4,0.427668366114212
ENSG00000078900.10,ENSG00000151617.11,0.113845831765537
ENSG00000078900.10,ENSG00000154556.13,0.0641219905385305
ENSG00000078900.10,ENSG00000113430.5,0.128478071116388
ENSG00000078900.10,ENSG00000134057.10,0.213897358598922
ENSG00000078900.10,ENSG00000113070.6,-0.146253888638872
ENSG00000078900.10,ENSG00000170624.9,-0.0905744043899347
ENSG00000078900.10,ENSG00000170214.3,0.0917693533411139
ENSG00000078900.10,ENSG00000137275.9,0.383173467830633
ENSG00000078900.10,ENSG00000112655.11,0.182670855758454
ENSG00000078900.10,ENSG00000057663.8,0.23623010091349
ENSG00000078900.10,ENSG00000198523.5,0.0753391533742526
ENSG00000078900.10,ENSG00000186439.8,0.116357136878012
ENSG00000078900.10,ENSG00000135547.4,0.264713678234753
ENSG00000078900.10,ENSG00000136280.11,0.523610914917194
ENSG00000078900.10,ENSG00000122679.4,0.237402043299311
ENSG00000078900.10,ENSG00000075142.9,0.344885902113245
ENSG00000078900.10,ENSG00000127914.12,0.130755286189536
ENSG00000078900.10,ENSG00000106330.7,0.615642970319096
ENSG00000078900.10,ENSG00000184408.5,0.0356903244573557
ENSG00000078900.10,ENSG00000164867.6,0.149673784703515
ENSG00000078900.10,ENSG00000136574.13,0.187678202072305
ENSG00000078900.10,ENSG00000185053.8,0.193455879113827
ENSG00000078900.10,ENSG00000169398.15,0.304537599972812
ENSG00000078900.10,ENSG00000130558.14,0.168424862876662
ENSG00000078900.10,ENSG00000107758.11,0.149506364362683
ENSG00000078900.10,ENSG00000138193.10,0.253474396019152
ENSG00000078900.10,ENSG00000108010.7,0.0877282585957963
ENSG00000078900.10,ENSG00000148926.5,0.0535745090661352
ENSG00000078900.10,ENSG00000133816.9,-0.0179139764689889
ENSG00000078900.10,ENSG00000134817.9,0.440985177750625
ENSG00000078900.10,ENSG00000162344.3,0.185994881491291
ENSG00000078900.10,ENSG00000137731.9,0.226176776772562
ENSG00000078900.10,ENSG00000166257.4,0.424230333528209
ENSG00000078900.10,ENSG00000006831.9,0.177298140940741
ENSG00000078900.10,ENSG00000151062.10,0.2542090958529
ENSG00000078900.10,ENSG00000134548.5,0.195395864958859
ENSG00000078900.10,ENSG00000121361.3,0.178637503667394
ENSG00000078900.10,ENSG00000087470.13,-0.039846041117938
ENSG00000078900.10,ENSG00000139318.7,0.176126198554919
ENSG00000078900.10,ENSG00000135124.10,0.425235023483279
ENSG00000078900.10,ENSG00000092148.8,-0.0226017460122758
ENSG00000078900.10,ENSG00000166068.8,0.359230358414081
ENSG00000078900.10,ENSG00000137834.10,0.028126617259721
ENSG00000078900.10,ENSG00000136383.6,0.198058263203868
ENSG00000078900.10,ENSG00000188095.3,0.444531668453125
ENSG00000078900.10,ENSG00000068305.13,-0.0438677948750823
ENSG00000078900.10,ENSG00000166847.5,0.152519930497654
ENSG00000078900.10,ENSG00000103241.5,0.0823146136865712
ENSG00000078900.10,ENSG00000074370.13,0.243365800957756
ENSG00000078900.10,ENSG00000108509.16,0.512851357642661
ENSG00000078900.10,ENSG00000004975.7,0.582790206435052
ENSG00000078900.10,ENSG00000129244.4,0.391093916182787
ENSG00000078900.10,ENSG00000141736.9,0.120542645398804
ENSG00000078900.10,ENSG00000173801.12,0.225515199100263
ENSG00000078900.10,ENSG00000131477.6,0.335036097500152
ENSG00000078900.10,ENSG00000167131.12,1
ENSG00000078900.10,ENSG00000006283.13,0.132652341114526
ENSG00000078900.10,ENSG00000075429.4,-0.0743979525965164
ENSG00000078900.10,ENSG00000108946.10,0.0693120211043124
ENSG00000078900.10,ENSG00000070495.10,0.332664217232533
ENSG00000078900.10,ENSG00000198081.6,0.265528660559032
ENSG00000078900.10,ENSG00000178127.8,0.187678202072305
ENSG00000078900.10,ENSG00000134755.10,0.0683074990593223
ENSG00000078900.10,ENSG00000101665.4,0.102963509611479
ENSG00000078900.10,ENSG00000049759.12,0.13309917096118
ENSG00000078900.10,ENSG00000077463.10,0.492130629658341
ENSG00000078900.10,ENSG00000127445.9,0.493722585112602
ENSG00000078900.10,ENSG00000254901.3,0.479364491325804
ENSG00000078900.10,ENSG00000266964.1,0.441989699795615
ENSG00000078900.10,ENSG00000221946.3,0.28928463733005
ENSG00000078900.10,ENSG00000104812.10,0.0532396683844718
ENSG00000078900.10,ENSG00000142408.2,0.0256582260861065
ENSG00000078900.10,ENSG00000154639.14,-0.0328143868030078
ENSG00000078900.10,ENSG00000154734.10,0.161728049243396
ENSG00000078900.10,ENSG00000183145.4,0.0606110170838868
ENSG00000078900.10,ENSG00000142178.7,0.110664845289735
ENSG00000078900.10,ENSG00000100030.10,0.0683074990593223
ENSG00000078900.10,ENSG00000166862.6,0.193300454149018
ENSG00000078900.10,ENSG00000225366.4,0.0400868002388131
ENSG00000078900.10,ENSG00000147257.9,0.104637713019795
ENSG00000130939.14,ENSG00000163874.8,-0.394919362956493
ENSG00000130939.14,ENSG00000177606.5,0.0942513368983957
ENSG00000130939.14,ENSG00000134716.5,0.226270053475936
ENSG00000130939.14,ENSG00000184588.13,0.242667336018971
ENSG00000130939.14,ENSG00000162775.10,0.645274507141354
ENSG00000130939.14,ENSG00000171385.5,0.911096256684492
ENSG00000130939.14,ENSG00000118729.10,0.857954545454545
ENSG00000130939.14,ENSG00000134250.13,-0.0434491978609626
ENSG00000130939.14,ENSG00000018625.10,0.919786096256685
ENSG00000130939.14,ENSG00000081248.6,0.302829297687695
ENSG00000130939.14,ENSG00000143499.9,0.525735294117647
ENSG00000130939.14,ENSG00000243709.1,-0.0549323023594403
ENSG00000130939.14,ENSG00000136717.10,0.0838903743315508
ENSG00000130939.14,ENSG00000182389.14,0.0155557479893747
ENSG00000130939.14,ENSG00000115966.12,0.54048633931498
ENSG00000130939.14,ENSG00000150995.13,0.245320855614973
ENSG00000130939.14,ENSG00000152642.6,0.922794117647059
ENSG00000130939.14,ENSG00000169836.4,0.48652426947526
ENSG00000130939.14,ENSG00000151617.11,0.374331550802139
ENSG00000130939.14,ENSG00000154556.13,0.857954545454545
ENSG00000130939.14,ENSG00000113430.5,0.331437403141667
ENSG00000130939.14,ENSG00000134057.10,0.770117826704832
ENSG00000130939.14,ENSG00000113070.6,0.119662405364727
ENSG00000130939.14,ENSG00000170624.9,0.907085561497326
ENSG00000130939.14,ENSG00000170214.3,0.468533236624649
ENSG00000130939.14,ENSG00000137275.9,0.397927635717059
ENSG00000130939.14,ENSG00000112655.11,-0.308682210486941
ENSG00000130939.14,ENSG00000057663.8,0.647058823529412
ENSG00000130939.14,ENSG00000198523.5,0.852272727272727
ENSG00000130939.14,ENSG00000186439.8,0.827874331550802
ENSG00000130939.14,ENSG00000135547.4,0.517924293610737
ENSG00000130939.14,ENSG00000136280.11,0.333946185510266
ENSG00000130939.14,ENSG00000122679.4,-0.157754010695187
ENSG00000130939.14,ENSG00000075142.9,0.562834224598931
ENSG00000130939.14,ENSG00000127914.12,0.855614973262032
ENSG00000130939.14,ENSG00000106330.7,0.49899701886206
ENSG00000130939.14,ENSG00000184408.5,-0.284997254651433
ENSG00000130939.14,ENSG00000164867.6,-0.198195187165775
ENSG00000130939.14,ENSG00000136574.13,0.850601604278075
